Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2021-12-19 22:17:55 +0000,Kettlebell Row, 8,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Kettlebell Row, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Kettlebell Row, 8,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Kettlebell Row, 8,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Turkish Get Up, 4,5.896707822663316,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Turkish Get Up, 4,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Turkish Get Up, 4,8.164672369841515,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Turkish Get Up, 4,8.164672369841515,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Zottman Curl, 8,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Zottman Curl, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Zottman Curl, 9,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Zottman Curl, 9,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-19 22:17:55 +0000,Plank, 0,0.0,55.0,0.0,0.0,0.0,false,, 0.0
2021-12-19 22:17:55 +0000,Plank, 0,0.0,55.0,0.0,0.0,0.0,false,, 0.0
2021-12-19 22:17:55 +0000,Plank, 0,0.0,55.0,0.0,0.0,0.0,false,, 0.0
2021-12-16 22:14:02 +0000,Jump Squat, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-16 22:14:02 +0000,Jump Squat, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-16 22:14:02 +0000,Jump Squat, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-16 22:14:02 +0000,Seated Tricep Press, 6,11.339822735890994,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-16 22:14:02 +0000,Seated Tricep Press, 6,14.741769556658292,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-16 22:14:02 +0000,Seated Tricep Press, 8,17.00973410383649,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-16 22:14:02 +0000,Seated Tricep Press, 8,17.00973410383649,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-16 22:14:02 +0000,Incline Push Up, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-16 22:14:02 +0000,Incline Push Up, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-16 22:14:02 +0000,Incline Push Up, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-16 22:14:02 +0000,Incline Push Up, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-16 22:14:02 +0000,Lunge Jump, 9,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-16 22:14:02 +0000,Lunge Jump, 9,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-16 22:14:02 +0000,Lunge Jump, 9,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-16 22:14:02 +0000,Lunge Jump, 9,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-16 22:14:02 +0000,Walkout to Push Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-16 22:14:02 +0000,Walkout to Push Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-16 22:14:02 +0000,Leg Raise, 6,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-16 22:14:02 +0000,Leg Raise, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-16 22:14:02 +0000,Leg Raise, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-16 22:14:02 +0000,Leg Raise, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-15 21:49:07 +0000,Dumbbell Shoulder Raise, 4,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-15 21:49:07 +0000,Dumbbell Shoulder Raise, 4,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-15 21:49:07 +0000,Dumbbell Shoulder Raise, 4,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-15 21:49:07 +0000,Dumbbell Shoulder Raise, 4,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-15 21:49:07 +0000,Dumbbell Shoulder Raise, 4,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-15 21:49:07 +0000,Dumbbell Bicep Curl, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-15 21:49:07 +0000,Dumbbell Bicep Curl, 8,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-15 21:49:07 +0000,Dumbbell Bicep Curl, 11,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-15 21:49:07 +0000,Dumbbell Bicep Curl, 11,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-15 21:49:07 +0000,Kettlebell Upright Row, 10,15.87575183024739,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-15 21:49:07 +0000,Kettlebell Upright Row, 10,15.87575183024739,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-15 21:49:07 +0000,Kettlebell Upright Row, 10,15.87575183024739,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-15 21:49:07 +0000,Kettlebell Upright Row, 10,15.87575183024739,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-15 21:49:07 +0000,Leg Pull-In, 6,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-15 21:49:07 +0000,Leg Pull-In, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-15 21:49:07 +0000,Leg Pull-In, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-15 21:49:07 +0000,Leg Pull-In, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-11 22:35:18 +0000,Dumbbell Kickbacks, 8,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Dumbbell Kickbacks, 8,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Dumbbell Kickbacks, 14,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Dumbbell Kickbacks, 14,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Single Leg Kickback, 13,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Single Leg Kickback, 13,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Single Leg Kickback, 13,0.0,0.0,0.0,0.0,0.0,false,, 2.0
